7345.632883	34.4200265909801	0.007988594311939	INST
7346.749319	34.4115805373085	0.016089233666239	INST
7347.752514	34.3646225346674	0.007403481668786	INST
7348.759413	34.3638388579239	0.007550796620156	INST
#7351.708977	34.0950378223716	0.045304703354388	INST
#7351.731444	33.6320706188427	0.121524934289467	INST
#7352.728397	34.1035201313399	0.053592683666947	INST
#7352.742472	33.7330969547742	0.048543245257148	INST
7370.610159	34.3324672119996	0.004753095492252	INST
7370.729404	34.3288863246187	0.005354480340931	INST
7371.558455	34.4473881187556	0.006687827523189	INST
7371.65315	34.4270724428609	0.009960871747761	INST
7371.664204	34.4456934510877	0.007479992336953	INST
7371.674864	34.4337822995813	0.006995437418166	INST
7371.685062	34.432613041479	0.007102497935682	INST
7371.696139	34.4302259385408	0.006859822786068	INST
7371.70673	34.4436928652212	0.006424581040385	INST
7371.717448	34.4300310673623	0.00646232093686	INST
7371.728317	34.4315040955009	0.006547067181968	INST
7371.738977	34.4142971731799	0.00599916489084	INST
7371.748851	34.4341673027214	0.006920836525743	INST
7371.760229	34.4309099937731	0.009179129282352	INST
7371.770334	34.4082228638277	0.010816540035625	INST
#7372.677815	34.27798705241	0.054792229326083	INST
7372.708373	34.4202588628222	0.012217054535442	INST
7749.581847	34.4600676217827	0.008796600286175	INST
7749.763453	34.4587184355308	0.006665382341505	INST
7750.550878	34.2997671779293	0.007217817327533	INST
7750.758817	34.3230538262902	0.00840966184557	INST
7751.70251	34.4824828361141	0.008326293875532	INST
7754.633631	34.3629012195268	0.012431200494452	INST
7754.74514	34.3231809340352	0.01220300501221	INST
7755.560523	34.4411936880313	0.006849848939438	INST
7755.685644	34.480352604848	0.010482405223033	INST
7756.54391	34.4309234636658	0.014398826004862	INST
7756.694969	34.4054693576423	0.009974273622679	INST
7757.562273	34.3363523285725	0.006176409628627	INST
7757.768485	34.4095511319085	0.017310308456987	INST
7767.63488	34.3569349405893	0.013534563210739	INST
7768.627657	34.4216475959297	0.009781186580222	INST
7768.687242	34.4287219143495	0.007414200052873	INST
