8620.51331 0.00564 0.00075 PFS 
8622.54643 0.00206 0.00076 PFS 
8622.56083 0.0 0.00077 PFS 
8624.49723 -0.01095 0.0008 PFS 
8624.51173 -0.01023 0.00089 PFS 
8625.50983 -0.00333 0.00079 PFS 
8625.52459 -0.00435 0.00076 PFS 
8626.50079 0.00862 0.00085 PFS 
8626.51582 0.00832 0.00091 PFS 
8627.5164 0.00027 0.00059 PFS 
