#This file contains RV, FWHM, and BIS of K2-233
#4th column indicates the type of time-series
#  0 - RV
#  1 - FWHM
#  2 - BIS
#
8257.57554486 7.65081767 0.01081989 1
8257.63621576 7.65417748 0.01082464 1
8257.75499969 7.66349835 0.01083782 1
8258.56443806 7.68352350 0.01086614 1
8258.65878913 7.65907397 0.01083157 1
8259.61794704 7.60567477 0.01075605 1
8259.73696205 7.60246487 0.01075151 1
8260.58003163 7.58550731 0.01072753 1
8260.83140599 7.58514401 0.01072701 1
8261.66094414 7.58100298 0.01072116 1
8261.82202994 7.57773934 0.01071654 1
8270.61865330 7.63386706 0.01079592 1
8271.63049940 7.60091910 0.01074932 1
8271.78704571 7.59898062 0.01074658 1
8272.60293539 7.57268209 0.01070939 1
8272.75565056 7.57918068 0.01071858 1
8273.56746505 7.58939652 0.01073303 1
8273.67891976 7.58842542 0.01073165 1
8273.77231949 7.58302955 0.01072402 1
8274.53706254 7.55872618 0.01068965 1
8274.67799524 7.56302375 0.01069573 1
8275.54524516 7.57931320 0.01071877 1
8275.71684785 7.58215338 0.01072278 1
8276.57509208 7.64963527 0.01081822 1
8276.79467881 7.65844015 0.01083067 1
8277.54585400 7.67456408 0.01085347 1
8277.76344974 7.67345272 0.01085190 1
8278.62864703 7.61096552 0.01076353 1
8278.79637175 7.60818999 0.01075961 1
8282.60390368 7.60226743 0.01075123 1
8282.70665356 7.58746694 0.01073030 1
8284.55869502 7.54606110 0.01067174 1
8284.66654853 7.54243338 0.01066661 1
8286.60132355 7.64958752 0.01081815 1
8286.67110003 7.65090350 0.01082001 1
8287.56310175 7.67059939 0.01084787 1
8287.70989948 7.66935554 0.01084611 1
8288.53848903 7.61724504 0.01077241 1
8288.69025157 7.61981342 0.01077604 1
8289.56896453 7.63869157 0.01080274 1
8289.67719921 7.64872309 0.01081693 1
8290.58276131 7.62366816 0.01078150 1
8290.65525715 7.62129190 0.01077813 1
8291.59335088 7.60321511 0.01075257 1
8291.67106623 7.60762307 0.01075880 1
8292.56566595 7.62135144 0.01077822 1
8292.62613687 7.60946936 0.01076141 1
8293.57643809 7.60149396 0.01075014 1
8293.63789266 7.60951821 0.01076148 1
8294.59241694 7.55404598 0.01068303 1
8295.56369826 7.58243124 0.01072318 1
8295.63399470 7.58521220 0.01072711 1
8298.53272830 7.64311867 0.01080900 1
8298.70724200 7.64943998 0.01081794 1
8299.55511258 7.66764536 0.01084369 1
8299.70306539 7.66337205 0.01083764 1
8301.65781319 7.58005093 0.01071981 1
8306.58030943 7.64899242 0.01081731 1
8307.53280574 7.66596035 0.01084131 1
8307.64731077 7.66026057 0.01083324 1
8308.48262772 7.65401465 0.01082441 1
8308.62203810 7.66369806 0.01083811 1
8309.47693601 7.66630972 0.01084180 1
8309.69269436 7.64992521 0.01081863 1
8310.50846257 7.61848933 0.01077417 1
8310.70234747 7.62192115 0.01077902 1
8311.47609285 7.63654506 0.01079971 1
8311.65670318 7.63285611 0.01079449 1
8312.49464399 7.61626412 0.01077102 1
8312.67958251 7.61523167 0.01076956 1
8313.46963300 7.53945727 0.01066240 1
8313.61550052 7.53103590 0.01065049 1
8334.49278042 7.59809918 0.01074534 1
8334.59345364 7.60605249 0.01075658 1
8335.50424577 7.59159383 0.01073614 1
8335.55012098 7.60310100 0.01075241 1
8335.59716507 7.58012980 0.01071992 1
8336.51624314 7.63563970 0.01079843 1
8336.58439628 7.64338244 0.01080937 1
8338.47929383 7.61172673 0.01076461 1
8339.50097693 7.65312644 0.01082315 1
8339.54620401 7.65438977 0.01082494 1
8339.61596574 7.64663840 0.01081398 1
8340.53024010 7.68941041 0.01087447 1
8340.60075405 7.67543572 0.01085470 1
8341.50027274 7.63951375 0.01080390 1
8341.56748840 7.63397343 0.01079607 1
8341.61158131 7.63337878 0.01079523 1
8342.47641575 7.54594442 0.01067158 1
8342.55461412 7.55919728 0.01069032 1
8342.59881119 7.55698061 0.01068718 1
8343.51131447 7.59015753 0.01073410 1
8343.57894673 7.60134321 0.01074992 1
8344.47853453 7.61160156 0.01076443 1
8344.54661813 7.61788466 0.01077332 1
8345.47016185 7.62606980 0.01078489 1
8345.54115026 7.62578832 0.01078449 1
8349.54927580 7.63062848 0.01079134 1
8349.60763814 7.63133440 0.01079234 1
8350.52268743 7.66146246 0.01083494 1
8350.58462581 7.66517635 0.01084020 1
8351.49857577 7.61438445 0.01076837 1
8351.56566412 7.59689950 0.01074364 1
8352.47770467 7.56701983 0.01070138 1
8352.52403116 7.55816718 0.01068886 1
8352.56784633 7.56122256 0.01069318 1
8353.47087170 7.62327543 0.01078094 1
8353.51557799 7.63143991 0.01079249 1
8353.55874508 7.62832825 0.01078809 1
8355.47033007 7.61944330 0.01077552 1
8355.51595065 7.62811759 0.01078779 1
8355.56015932 7.61357924 0.01076723 1
8356.47069612 7.61601617 0.01077067 1
8356.51418728 7.61303423 0.01076646 1
8356.55840754 7.62083085 0.01077748 1
8357.47131703 7.60094006 0.01074935 1
8357.51501652 7.60309667 0.01075240 1
8357.53620661 7.61619571 0.01077093 1
8358.48430973 7.62473504 0.01078300 1
8358.52920125 7.61627193 0.01077103 1
8358.54997471 7.61986092 0.01077611 1
8363.48090546 7.62023932 0.01077665 1
8363.50187571 7.62300494 0.01078056 1
8363.52223259 7.61979688 0.01077602 1
8257.57554486 0.01739605 0.00270113 2
8257.63621576 0.01556943 0.00285679 2
8257.75499969 0.02133506 0.00283030 2
8258.56443806 0.05661287 0.00262930 2
8258.65878913 0.04364137 0.00309297 2
8259.61794704 0.07446387 0.00259285 2
8259.73696205 0.06778250 0.00257792 2
8260.58003163 0.04065955 0.00228953 2
8260.83140599 0.04674351 0.00270989 2
8261.66094414 0.04492034 0.00254386 2
8261.82202994 0.04588015 0.00251509 2
8270.61865330 0.02906069 0.00475742 2
8271.63049940 0.06572593 0.00234840 2
8271.78704571 0.04686910 0.00412489 2
8272.60293539 0.04550357 0.00274500 2
8272.75565056 0.04185121 0.00269778 2
8273.56746505 0.04861736 0.00244857 2
8273.67891976 0.05007389 0.00281255 2
8273.77231949 0.04366919 0.00302468 2
8274.53706254 0.06379871 0.00285815 2
8274.67799524 0.05580623 0.00345262 2
8275.54524516 0.00351818 0.00350902 2
8275.71684785 0.01200741 0.00380387 2
8276.57509208 -0.00201429 0.00271215 2
8276.79467881 0.00831282 0.00322291 2
8277.54585400 0.03605854 0.00244578 2
8277.76344974 0.06235773 0.00346838 2
8278.62864703 0.05066368 0.00232437 2
8278.79637175 0.05564146 0.00456637 2
8282.60390368 0.04821482 0.00211747 2
8282.70665356 0.04317878 0.00263191 2
8284.55869502 0.04740529 0.00210002 2
8284.66654853 0.04421041 0.00234649 2
8286.60132355 0.00329849 0.00284935 2
8286.67110003 0.00509219 0.00285401 2
8287.56310175 0.04283849 0.00323121 2
8287.70989948 0.05249880 0.00296852 2
8288.53848903 0.05393412 0.00203340 2
8288.69025157 0.04857386 0.00238363 2
8289.56896453 0.03162125 0.00224642 2
8289.67719921 0.03345282 0.00216900 2
8290.58276131 0.05749696 0.00255940 2
8290.65525715 0.06386536 0.00238117 2
8291.59335088 0.02601663 0.00325082 2
8291.67106623 0.03926643 0.00276993 2
8292.56566595 0.03818098 0.00306088 2
8292.62613687 0.04049475 0.00299331 2
8293.57643809 0.05915382 0.00246116 2
8293.63789266 0.04546218 0.00341492 2
8294.59241694 0.02068525 0.00296365 2
8295.56369826 -0.00077446 0.00309971 2
8295.63399470 -0.00388035 0.00311396 2
8298.53272830 0.04693365 0.00314787 2
8298.70724200 0.03721731 0.00268862 2
8299.55511258 0.05073750 0.00266716 2
8299.70306539 0.05146602 0.00381380 2
8301.65781319 0.03778365 0.00613738 2
8306.58030943 0.00294801 0.00374355 2
8307.53280574 0.04074253 0.00298676 2
8307.64731077 0.04045685 0.00261472 2
8308.48262772 0.03357375 0.00258050 2
8308.62203810 0.03486989 0.00259452 2
8309.47693601 0.05171705 0.00205580 2
8309.69269436 0.05034461 0.00260139 2
8310.50846257 0.05249787 0.00216107 2
8310.70234747 0.04850509 0.00388843 2
8311.47609285 0.04034002 0.00239781 2
8311.65670318 0.04438301 0.00296845 2
8312.49464399 0.06897342 0.00232850 2
8312.67958251 0.07623792 0.00280690 2
8313.46963300 0.06934774 0.00197453 2
8313.61550052 0.06504010 0.00217233 2
8334.49278042 0.02232227 0.00263290 2
8334.59345364 0.02662307 0.00257443 2
8335.50424577 0.02465135 0.00329256 2
8335.55012098 0.01874930 0.00383394 2
8335.59716507 0.01449456 0.00980679 2
8336.51624314 0.02412064 0.00218541 2
8336.58439628 0.02209728 0.00224498 2
8338.47929383 0.02618533 0.00490725 2
8339.50097693 0.02327860 0.00241191 2
8339.54620401 0.02617198 0.00248780 2
8339.61596574 0.02553454 0.00310571 2
8340.53024010 0.03484247 0.00376882 2
8340.60075405 0.05306909 0.00327346 2
8341.50027274 0.09169008 0.00260295 2
8341.56748840 0.08097325 0.00253640 2
8341.61158131 0.09020208 0.00269792 2
8342.47641575 0.04354419 0.00398577 2
8342.55461412 0.04775776 0.00324595 2
8342.59881119 0.04456405 0.00304810 2
8343.51131447 0.01397251 0.00258456 2
8343.57894673 0.02107302 0.00270394 2
8344.47853453 0.03568330 0.00245145 2
8344.54661813 0.03095279 0.00245762 2
8345.47016185 0.02344059 0.00224394 2
8345.54115026 0.02570401 0.00232012 2
8349.54927580 0.04077461 0.00270132 2
8349.60763814 0.02885144 0.00413962 2
8350.52268743 0.04370503 0.00314453 2
8350.58462581 0.05227143 0.00406714 2
8351.49857577 0.08319045 0.00235419 2
8351.56566412 0.07358745 0.00277264 2
8352.47770467 0.03083447 0.00255749 2
8352.52403116 0.02762373 0.00284178 2
8352.56784633 0.02609993 0.00401145 2
8353.47087170 0.01088908 0.00275405 2
8353.51557799 0.00942515 0.00282505 2
8353.55874508 0.00936599 0.00327581 2
8355.47033007 0.04360572 0.00283021 2
8355.51595065 0.03744657 0.00320865 2
8355.56015932 0.04316666 0.00371505 2
8356.47069612 0.04697612 0.00254036 2
8356.51418728 0.04832574 0.00269619 2
8356.55840754 0.05335615 0.00374180 2
8357.47131703 0.03868110 0.00212023 2
8357.51501652 0.04246770 0.00218021 2
8357.53620661 0.03938921 0.00237090 2
8358.48430973 0.03249433 0.00230018 2
8358.52920125 0.03451258 0.00261246 2
8358.54997471 0.02367199 0.00292181 2
8363.48090546 0.02491178 0.00281989 2
8363.50187571 0.03832515 0.00285302 2
8363.52223259 0.02509017 0.00313693 2
