7.991365513669999928e+03 1.000039192171849445e+00 9.999999999999999547e-07
7.991385945957999866e+03 9.999314714668796622e-01 9.999999999999999547e-07
7.991406378245999804e+03 9.999915250255411170e-01 9.999999999999999547e-07
7.991426810533000207e+03 1.000026714781672155e+00 9.999999999999999547e-07
7.991447242819000166e+03 1.000031201555973803e+00 9.999999999999999547e-07
7.991467675105999660e+03 1.000053434059544610e+00 9.999999999999999547e-07
7.991488107391000085e+03 1.000039535383244749e+00 9.999999999999999547e-07
7.991508539676000510e+03 1.000052406376088499e+00 9.999999999999999547e-07
7.991528971961000025e+03 9.999991840658453146e-01 9.999999999999999547e-07
7.991549404245000005e+03 9.999929339981649123e-01 9.999999999999999547e-07
7.991569836429000134e+03 1.000009896132266762e+00 9.999999999999999547e-07
7.991610701096000412e+03 9.999764011160779953e-01 9.999999999999999547e-07
7.991631133278000561e+03 1.000021499396565039e+00 9.999999999999999547e-07
7.991651565660000415e+03 9.998278233924620118e-01 9.999999999999999547e-07
7.991671997940999972e+03 9.996455291673737031e-01 9.999999999999999547e-07
7.991692430322999826e+03 9.996065235526281345e-01 9.999999999999999547e-07
7.991712862502999997e+03 9.997020555721688462e-01 9.999999999999999547e-07
7.991733294783000019e+03 9.999897113992293196e-01 9.999999999999999547e-07
7.991753727162999894e+03 9.999720958043790686e-01 9.999999999999999547e-07
7.991774159341000086e+03 1.000018298255545002e+00 9.999999999999999547e-07
7.991794591620000574e+03 1.000010385307236405e+00 9.999999999999999547e-07
7.991815023998000470e+03 9.999404544473796674e-01 9.999999999999999547e-07
7.991855888452999352e+03 9.999751554912293949e-01 9.999999999999999547e-07
7.991876320830000623e+03 1.000004361049096513e+00 9.999999999999999547e-07
7.991896753105999778e+03 1.000050877250316050e+00 9.999999999999999547e-07
7.991917185280999547e+03 1.000019656041979177e+00 9.999999999999999547e-07
7.991937617657000374e+03 1.000001792645123011e+00 9.999999999999999547e-07
7.991958049930999550e+03 1.000054977794755606e+00 9.999999999999999547e-07
7.991978482106000229e+03 9.999514991742308734e-01 9.999999999999999547e-07
7.991998914480000167e+03 9.999955089501881833e-01 9.999999999999999547e-07
7.992019346752999809e+03 9.999531071770889623e-01 9.999999999999999547e-07
7.993837817391000499e+03 9.999756781775103187e-01 9.999999999999999547e-07
7.993858249623000120e+03 1.000022271220686099e+00 9.999999999999999547e-07
7.993878681952999614e+03 9.999793937977385916e-01 9.999999999999999547e-07
7.993899114083000313e+03 9.999629510234643304e-01 9.999999999999999547e-07
7.993919546312999955e+03 9.999737007163211899e-01 9.999999999999999547e-07
7.993939978641999915e+03 9.999897855406110203e-01 9.999999999999999547e-07
7.993960410771000170e+03 1.000001277676527689e+00 9.999999999999999547e-07
7.993980842999999368e+03 9.999571419889717871e-01 9.999999999999999547e-07
7.994001275327000258e+03 9.999311296060916510e-01 9.999999999999999547e-07
7.994021707455000069e+03 9.999400142204405428e-01 9.999999999999999547e-07
7.994062572008000643e+03 9.999503595106070675e-01 9.999999999999999547e-07
7.994083004234000327e+03 9.999993737765278112e-01 9.999999999999999547e-07
7.994103436360000160e+03 1.000023352869643833e+00 9.999999999999999547e-07
7.994123868685000161e+03 9.999379348188981442e-01 9.999999999999999547e-07
7.994144300910000311e+03 9.997126709760782992e-01 9.999999999999999547e-07
7.994164733233999868e+03 9.995546900432206172e-01 9.999999999999999547e-07
7.994185165357999722e+03 9.997185103397098205e-01 9.999999999999999547e-07
7.994205597580999893e+03 1.000024580698745780e+00 9.999999999999999547e-07
7.994226029903999915e+03 9.998892113078063915e-01 9.999999999999999547e-07
7.994246462025999790e+03 1.000012495706943394e+00 9.999999999999999547e-07
7.994266894247999517e+03 9.999850074732921090e-01 9.999999999999999547e-07
7.994287326568999561e+03 1.000078740065817096e+00 9.999999999999999547e-07
7.994328190910000558e+03 1.000040900918351294e+00 9.999999999999999547e-07
7.994348623231000602e+03 1.000012989430660193e+00 9.999999999999999547e-07
7.994369055350000053e+03 1.000006482126138296e+00 9.999999999999999547e-07
7.994389487569000266e+03 1.000055810864883155e+00 9.999999999999999547e-07
7.994409919788000479e+03 9.999442760248828943e-01 9.999999999999999547e-07
7.994430352006000248e+03 9.999913889846319126e-01 9.999999999999999547e-07
7.994450784224000017e+03 1.000049430597035771e+00 9.999999999999999547e-07
7.994471216440999342e+03 9.999466913690661096e-01 9.999999999999999547e-07
7.994491648658000486e+03 9.999413212561193420e-01 9.999999999999999547e-07
7.996044496005999463e+03 9.999586576717843789e-01 9.999999999999999547e-07
7.996064928288000374e+03 1.000015295833240447e+00 9.999999999999999547e-07
7.996085360369000227e+03 1.000003037251493199e+00 9.999999999999999547e-07
7.996105792549999933e+03 1.000069411349179704e+00 9.999999999999999547e-07
7.996126224830999490e+03 9.999951145661911678e-01 9.999999999999999547e-07
7.996146656910999809e+03 9.999467733625780896e-01 9.999999999999999547e-07
7.996167089090999980e+03 9.999675665301469563e-01 9.999999999999999547e-07
7.996187521370000468e+03 9.999870420695203821e-01 9.999999999999999547e-07
7.996207953549000194e+03 9.999997062008960658e-01 9.999999999999999547e-07
7.996228385627000534e+03 9.998582730030223242e-01 9.999999999999999547e-07
7.996269250082999861e+03 1.000141113813616034e+00 9.999999999999999547e-07
7.996289682160000666e+03 1.000080446082798780e+00 9.999999999999999547e-07
7.996310114435999822e+03 9.997366333974112562e-01 9.999999999999999547e-07
7.996330546612000035e+03 9.998258760919475074e-01 9.999999999999999547e-07
7.996371410963000017e+03 9.996272777794327213e-01 9.999999999999999547e-07
7.996391843138999320e+03 9.996994473078212318e-01 9.999999999999999547e-07
7.996412275413000316e+03 9.999005427008609281e-01 9.999999999999999547e-07
7.996432707486999789e+03 9.999931517555680216e-01 9.999999999999999547e-07
7.996453139659999579e+03 9.999699138376715313e-01 9.999999999999999547e-07
7.996473571933000130e+03 9.999052799266081593e-01 9.999999999999999547e-07
7.996514436178000324e+03 9.998720774753853124e-01 9.999999999999999547e-07
7.996534868450000431e+03 9.999295304490930514e-01 9.999999999999999547e-07
7.996555300521000390e+03 9.999681122016373935e-01 9.999999999999999547e-07
7.996575732692000201e+03 9.999665467773952710e-01 9.999999999999999547e-07
7.996596164861999569e+03 9.997042620052957185e-01 9.999999999999999547e-07
7.996616597031999845e+03 9.997092084692064118e-01 9.999999999999999547e-07
7.996637029202000122e+03 9.997444316191956837e-01 9.999999999999999547e-07
7.996657461370999954e+03 9.998072825290161836e-01 9.999999999999999547e-07
7.996677893538999342e+03 1.000085302174683166e+00 9.999999999999999547e-07
7.996698325707000549e+03 1.000021293269609535e+00 9.999999999999999547e-07
7.996718757874999937e+03 1.000000025246069901e+00 9.999999999999999547e-07
7.996739190041999791e+03 1.000038856448561164e+00 9.999999999999999547e-07
7.996759622208999644e+03 9.999726804489492693e-01 9.999999999999999547e-07
7.996780054475999350e+03 9.999360011252033109e-01 9.999999999999999547e-07
7.996800486541999817e+03 1.000053202110153139e+00 9.999999999999999547e-07
7.996820918707000601e+03 1.000006076601502203e+00 9.999999999999999547e-07
7.996841350971999418e+03 1.000027012517626712e+00 9.999999999999999547e-07
7.996861783037000350e+03 9.999328043693892498e-01 9.999999999999999547e-07
7.996882215200999781e+03 1.000000059648430861e+00 9.999999999999999547e-07
